,CODDEPTO,DEPARTAMENTO,Codigo,MUNICIPIO,SE,CONFIRMADOS,ACTIVOS,FALLECIDOS,RECUPERADOS(*),fecha
3573,7,SANTA CRUZ,70502,PAILON,37,400,104,9,287,2020-09-06
3574,7,SANTA CRUZ,70503,ROBORÉ,37,276,111,7,158,2020-09-06
3575,7,SANTA CRUZ,70601,PORTACHUELO,37,261,12,4,245,2020-09-06
3576,7,SANTA CRUZ,70602,SANTA ROSA DEL SARA,37,181,16,0,165,2020-09-06
3577,7,SANTA CRUZ,70603,COLPA BÉLGICA,37,144,4,8,132,2020-09-06
3578,7,SANTA CRUZ,70701,LAGUNILLAS,37,17,13,0,4,2020-09-06
3579,7,SANTA CRUZ,70703,CABEZAS,37,56,24,1,31,2020-09-06
3580,7,SANTA CRUZ,70706,CAMIRI,37,559,380,8,171,2020-09-06
3581,7,SANTA CRUZ,70801,VALLE GRANDE,37,105,44,5,56,2020-09-06
3582,7,SANTA CRUZ,70802,TRIGAL,37,12,3,0,9,2020-09-06
3583,7,SANTA CRUZ,70803,MORO MORO,37,30,7,1,22,2020-09-06
3584,7,SANTA CRUZ,70804,POSTRER VALLE,37,1,1,0,0,2020-09-06
3585,7,SANTA CRUZ,70901,SAMAIPATA,37,34,2,2,30,2020-09-06
3586,7,SANTA CRUZ,70902,PAMPA GRANDE,37,76,40,4,32,2020-09-06
3587,7,SANTA CRUZ,70903,MAIRANA,37,109,21,4,84,2020-09-06
3588,7,SANTA CRUZ,71001,MONTERO,37,2956,133,185,2638,2020-09-06
3589,7,SANTA CRUZ,71002,GRAL. SAAVEDRA,37,72,0,2,70,2020-09-06
3590,7,SANTA CRUZ,71003,MINEROS,37,135,0,11,124,2020-09-06
3591,7,SANTA CRUZ,71004,FERNÁNDEZ ALONSO,37,212,42,2,168,2020-09-06
3592,7,SANTA CRUZ,71005,SAN PEDRO,37,392,77,1,314,2020-09-06
3593,7,SANTA CRUZ,71101,CONCEPCIÓN,37,285,125,10,150,2020-09-06
3594,7,SANTA CRUZ,71102,SAN JAVIER,37,88,26,6,56,2020-09-06
3595,7,SANTA CRUZ,71104,SAN JULIÁN,37,239,0,12,227,2020-09-06
3596,7,SANTA CRUZ,71106,CUATRO CAÑADAS,37,160,24,12,124,2020-09-06
3597,7,SANTA CRUZ,71401,PUERTO SUAREZ,37,81,7,0,74,2020-09-06
3598,7,SANTA CRUZ,71402,PUERTO QUIJARRO,37,229,70,0,159,2020-09-06
3599,7,SANTA CRUZ,71105,SAN ANTONIO DE LOMERÍO,37,39,0,5,34,2020-09-06
3600,7,SANTA CRUZ,71503,EL PUENTE (SCZ),37,62,24,5,33,2020-09-06
3601,7,SANTA CRUZ,71301,COMARAPA,37,82,32,0,50,2020-09-06
3602,7,SANTA CRUZ,70702,CHARAGUA,37,37,31,1,5,2020-09-06
3603,7,SANTA CRUZ,70904,QUIRUSILLAS,37,13,9,1,3,2020-09-06
3604,7,SANTA CRUZ,71501,ASCENCIÓN DE GUARAYOS,37,83,0,21,62,2020-09-06
3605,7,SANTA CRUZ,71201,SAN MATIAS,37,38,6,0,32,2020-09-06
3606,7,SANTA CRUZ,71502,URUBICHA,37,44,15,2,27,2020-09-06
3607,7,SANTA CRUZ,70707,BOYUIBE,37,24,24,0,0,2020-09-06
3608,7,SANTA CRUZ,70705,GUTIERREZ,37,30,27,1,2,2020-09-06
3609,7,SANTA CRUZ,71403,CARMEN RIVERO TORREZ,37,39,16,0,23,2020-09-06
3610,7,SANTA CRUZ,71302,SAIPINA,37,26,9,0,17,2020-09-06
3611,7,SANTA CRUZ,70302,SAN MIGUEL DE VELASCO,37,29,6,2,21,2020-09-06
3612,7,SANTA CRUZ,70303,SAN RAFAEL,37,30,3,0,27,2020-09-06
3613,7,SANTA CRUZ,71103,SAN RAMON,37,152,86,6,60,2020-09-06
3614,8,BENI,80101,TRINIDAD,37,4000,3253,212,535,2020-09-06
3615,8,BENI,80102,SAN JAVIER(BNI),37,13,13,0,0,2020-09-06
3616,8,BENI,80201,RIBERALTA,37,688,474,65,149,2020-09-06
3617,8,BENI,80202,GUAYARAMERIN,37,488,366,29,93,2020-09-06
3618,8,BENI,80301,REYES,37,84,75,4,5,2020-09-06
3619,8,BENI,80302,SAN BORJA,37,359,302,8,49,2020-09-06
3620,8,BENI,80303,SANTA ROSA,37,130,127,1,2,2020-09-06
3621,8,BENI,80304,RURRENABAQUE,37,375,312,3,60,2020-09-06
3622,8,BENI,80401,SANTA ANA,37,270,42,7,221,2020-09-06
3623,8,BENI,80402,EXALTACION,37,42,34,0,8,2020-09-06
3624,8,BENI,80501,SAN IGNACIO,37,100,32,4,64,2020-09-06
3625,8,BENI,80601,LORETO,37,54,53,1,0,2020-09-06
3626,8,BENI,80602,SAN ANDRES,37,98,98,0,0,2020-09-06
3627,8,BENI,80701,SAN JOAQUIN,37,138,7,6,125,2020-09-06
3628,8,BENI,80702,SAN RAMON BENI,37,96,2,3,91,2020-09-06
3629,8,BENI,80703,PUERTO SILES,37,2,2,0,0,2020-09-06
3630,9,PANDO,90101,COBIJA,37,1711,1345,154,212,2020-09-06
3631,9,PANDO,90102,PORVENIR,37,30,28,2,0,2020-09-06
3632,9,PANDO,90103,BOLPEBRA,37,46,6,0,40,2020-09-06
3633,9,PANDO,90201,PUERTO RICO,37,145,131,2,12,2020-09-06
3634,9,PANDO,90202,SAN PEDRO(PND),37,16,16,0,0,2020-09-06
3635,9,PANDO,90203,FILADELFIA,37,17,2,1,14,2020-09-06
3636,9,PANDO,90301,PUERTO GONZALO MORENO,37,115,95,0,20,2020-09-06
3637,9,PANDO,90302,SAN LORENZO(PND),37,125,40,0,85,2020-09-06
3638,9,PANDO,90303,SENA,37,44,12,0,32,2020-09-06
3639,9,PANDO,90401,NACEBE (SANTA ROSA DEL ABUNA),37,13,8,1,4,2020-09-06
3640,9,PANDO,90501,NUEVO MANOA (NUEVA ESPERANZA),37,7,7,0,0,2020-09-06
3641,9,PANDO,90502,VILLA NUEVA (LOMA ALTA),37,10,4,0,6,2020-09-06
3642,9,PANDO,90503,EUREKA (SANTOS MERCADO),37,7,7,0,0,2020-09-06
3643,9,PANDO,90104,BELLA FLOR,37,72,46,0,26,2020-09-06
3644,1,CHUQUISACA,10101,SUCRE,38,5658,2114,438,3106,2020-09-13
3645,1,CHUQUISACA,10102,YOTALA,38,89,61,1,27,2020-09-13
3646,1,CHUQUISACA,10103,POROMA,38,15,9,0,6,2020-09-13
3647,1,CHUQUISACA,10201,AZURDUY,38,31,24,0,7,2020-09-13
3648,1,CHUQUISACA,10202,TARVITA,38,34,27,0,7,2020-09-13
3649,1,CHUQUISACA,10301,ZUDAÑEZ,38,23,1,0,22,2020-09-13
3650,1,CHUQUISACA,10302,PRESTO,38,75,61,1,13,2020-09-13
3651,1,CHUQUISACA,10303,MOJOCOYA,38,30,18,2,10,2020-09-13
3652,1,CHUQUISACA,10304,ICLA,38,17,5,0,12,2020-09-13
3653,1,CHUQUISACA,10401,PADILLA,38,16,0,0,16,2020-09-13
3654,1,CHUQUISACA,10402,TOMINA,38,18,0,0,18,2020-09-13
3655,1,CHUQUISACA,10403,SOPACHUY,38,20,17,0,3,2020-09-13
3656,1,CHUQUISACA,10404,ALCALA,38,10,0,0,10,2020-09-13
3657,1,CHUQUISACA,10405,EL VILLAR,38,3,1,0,2,2020-09-13
3658,1,CHUQUISACA,10501,MONTEAGUDO,38,92,23,0,69,2020-09-13
3659,1,CHUQUISACA,10601,TARABUCO,38,44,23,3,18,2020-09-13
3660,1,CHUQUISACA,10602,YAMPARAEZ,38,65,35,2,28,2020-09-13
3661,1,CHUQUISACA,10701,CAMARGO,38,90,31,6,53,2020-09-13
3662,1,CHUQUISACA,10702,SAN LUCAS,38,85,11,9,65,2020-09-13
3663,1,CHUQUISACA,10703,INCAHUASI,38,36,13,0,23,2020-09-13
3664,1,CHUQUISACA,10704,VILLA CHARCAS,38,53,29,2,22,2020-09-13
3665,1,CHUQUISACA,10801,VILLA SERRANO,38,10,0,0,10,2020-09-13
3666,1,CHUQUISACA,10901,CAMATAQUI (C. VILLA ABECIA),38,5,2,0,3,2020-09-13
3667,1,CHUQUISACA,10902,CULPINA,38,61,30,3,28,2020-09-13
3668,1,CHUQUISACA,10903,LAS CARRERAS,38,12,1,0,11,2020-09-13
3669,1,CHUQUISACA,11001,VILLA VACA GUZMAN (MUYUPAMPA),38,43,4,0,39,2020-09-13
3670,1,CHUQUISACA,11003,MACHARETI,38,4,0,0,4,2020-09-13
3671,2,LA PAZ,20101,LA PAZ,38,23022,5863,621,16538,2020-09-13
3672,2,LA PAZ,20102,PALCA,38,5,5,0,0,2020-09-13
3673,2,LA PAZ,20103,MECAPACA,38,25,7,2,16,2020-09-13
3674,2,LA PAZ,20104,ACHOCALLA,38,58,19,3,36,2020-09-13
3675,2,LA PAZ,20105,EL ALTO,38,9291,2329,272,6690,2020-09-13
3676,2,LA PAZ,20201,ACHACACHI,38,37,12,5,20,2020-09-13
3677,2,LA PAZ,20202,ANCORAIMES,38,3,1,0,2,2020-09-13
3678,2,LA PAZ,20203,CHUA COCANI,38,2,1,0,1,2020-09-13
3679,2,LA PAZ,20205,SANTIAGO DE HUATA,38,2,1,0,1,2020-09-13
3680,2,LA PAZ,20206,HUATAJATA,38,2,0,0,2,2020-09-13
3681,2,LA PAZ,20301,CORO CORO,38,22,4,1,17,2020-09-13
3682,2,LA PAZ,20302,CAQUIAVIRI,38,1,0,0,1,2020-09-13
3683,2,LA PAZ,20303,CALACOTO,38,4,2,0,2,2020-09-13
3684,2,LA PAZ,20304,COMANCHE,38,8,6,0,2,2020-09-13
3685,2,LA PAZ,20305,CHARAÑA,38,15,6,0,9,2020-09-13
3686,2,LA PAZ,20306,WALDO BALLIVIAN,38,3,1,0,2,2020-09-13
3687,2,LA PAZ,20307,NAZACARA DE PACAJES,38,2,2,0,0,2020-09-13
3688,2,LA PAZ,20401,PUERTO ACOSTA,38,3,3,0,0,2020-09-13
3689,2,LA PAZ,20402,MOCOMOCO,38,2,0,0,2,2020-09-13
3690,2,LA PAZ,20403,PUERTO CARABUCO,38,1,0,0,1,2020-09-13
3691,2,LA PAZ,20405,ESCOMA,38,4,2,1,1,2020-09-13
3692,2,LA PAZ,20501,CHUMA,38,2,0,0,2,2020-09-13
3693,2,LA PAZ,20502,AYATA,38,2,0,0,2,2020-09-13
3694,2,LA PAZ,20601,SORATA,38,15,7,0,8,2020-09-13
3695,2,LA PAZ,20602,GUANAY,38,41,30,1,10,2020-09-13
3696,2,LA PAZ,20603,TACACOMA,38,1,0,0,1,2020-09-13
3697,2,LA PAZ,20606,TIPUANI,38,2,1,0,1,2020-09-13
3698,2,LA PAZ,20607,MAPIRI,38,2,0,1,1,2020-09-13
3699,2,LA PAZ,20608,TEOPONTE,38,8,1,0,7,2020-09-13
3700,2,LA PAZ,20701,APOLO,38,2,0,0,2,2020-09-13
3701,2,LA PAZ,20702,PELECHUCO,38,2,2,0,0,2020-09-13
3702,2,LA PAZ,20801,VIACHA,38,626,150,10,466,2020-09-13
3703,2,LA PAZ,20802,GUAQUI,38,3,2,0,1,2020-09-13
3704,2,LA PAZ,20803,TIAWANACU,38,16,11,0,5,2020-09-13
3705,2,LA PAZ,20804,DESAGUADERO,38,3,3,0,0,2020-09-13
3706,2,LA PAZ,20806,JESUS DE MACHACA,38,10,7,0,3,2020-09-13
3707,2,LA PAZ,20901,LURIBAY,38,1,0,0,1,2020-09-13
3708,2,LA PAZ,20902,SAPAHAQUI,38,8,3,0,5,2020-09-13
3709,2,LA PAZ,20903,YACO,38,4,2,0,2,2020-09-13
3710,2,LA PAZ,20904,MALLA,38,6,0,0,6,2020-09-13
3711,2,LA PAZ,20905,CAIROMA,38,16,0,0,16,2020-09-13
3712,2,LA PAZ,21001,INQUISIVI,38,11,3,0,8,2020-09-13
3713,2,LA PAZ,21002,QUIME,38,13,4,1,8,2020-09-13
3714,2,LA PAZ,21003,CAJUATA,38,2,0,1,1,2020-09-13
3715,2,LA PAZ,21004,COLQUIRI,38,68,3,7,58,2020-09-13
3716,2,LA PAZ,21005,ICHOCA,38,1,0,0,1,2020-09-13
3717,2,LA PAZ,21006,LICOMA PAMPA,38,1,0,0,1,2020-09-13
3718,2,LA PAZ,21101,CHULUMANI (V. DE LA LIBERTAD),38,33,12,4,17,2020-09-13
3719,2,LA PAZ,21102,IRUPANA (VILLA DE LANZA),38,49,16,2,31,2020-09-13
3720,2,LA PAZ,21103,YANACACHI,38,13,4,0,9,2020-09-13
3721,2,LA PAZ,21104,PALOS BLANCOS,38,33,1,3,29,2020-09-13
3722,2,LA PAZ,21105,LA ASUNTA,38,12,2,1,9,2020-09-13
3723,2,LA PAZ,21201,PUCARANI,38,23,4,1,18,2020-09-13
3724,2,LA PAZ,21202,LAJA,38,42,4,5,33,2020-09-13
3725,2,LA PAZ,21203,BATALLAS,38,53,10,2,41,2020-09-13
3726,2,LA PAZ,21204,PUERTO PEREZ,38,2,2,0,0,2020-09-13
3727,2,LA PAZ,21301,SICA SICA (VILLA AROMA),38,12,1,3,8,2020-09-13
3728,2,LA PAZ,21302,UMALA,38,14,1,3,10,2020-09-13
3729,2,LA PAZ,21304,CALAMARCA,38,9,5,0,4,2020-09-13
3730,2,LA PAZ,21305,PATACAMAYA,38,67,4,7,56,2020-09-13
3731,2,LA PAZ,21306,COLQUENCHA,38,5,0,0,5,2020-09-13
3732,2,LA PAZ,21307,COLLANA,38,1,0,0,1,2020-09-13
3733,2,LA PAZ,21401,COROICO,38,26,1,1,24,2020-09-13
3734,2,LA PAZ,21402,CORIPATA,38,38,7,5,26,2020-09-13
3735,2,LA PAZ,21502,SAN BUENA VENTURA,38,30,19,1,10,2020-09-13
3736,2,LA PAZ,21601,GRAL. J.J. PEREZ (CHARAZANI),38,4,1,0,3,2020-09-13
3737,2,LA PAZ,21701,COPACABANA,38,35,2,0,33,2020-09-13
3738,2,LA PAZ,21702,SAN PEDRO DE TIQUINA,38,6,0,0,6,2020-09-13
3739,2,LA PAZ,21703,TITO YUPANQUI (PARQUIPUJIO),38,1,1,0,0,2020-09-13
3740,2,LA PAZ,21802,PAPEL PAMPA,38,1,0,0,1,2020-09-13
3741,2,LA PAZ,21803,CHACARILLA,38,5,4,0,1,2020-09-13
3742,2,LA PAZ,21901,SANTIAGO DE MACHACA,38,4,2,0,2,2020-09-13
3743,2,LA PAZ,21902,CATACORA,38,2,2,0,0,2020-09-13
3744,2,LA PAZ,22001,CARANAVI,38,66,3,4,59,2020-09-13
3745,2,LA PAZ,22002,ALTO BENI,38,5,2,1,2,2020-09-13
3746,3,COCHABAMBA,30101,COCHABAMBA,38,7972,578,619,6775,2020-09-13
3747,3,COCHABAMBA,30201,AIQUILE,38,42,8,6,28,2020-09-13
3748,3,COCHABAMBA,30202,PASORAPA,38,2,2,0,0,2020-09-13
3749,3,COCHABAMBA,30203,OMEREQUE,38,18,4,1,13,2020-09-13
3750,3,COCHABAMBA,30301,AYOPAYA (V. DE INDEPENDENCIA),38,33,24,2,7,2020-09-13
3751,3,COCHABAMBA,30302,MOROCHATA,38,1,0,1,0,2020-09-13
3752,3,COCHABAMBA,30303,COCAPATA,38,2,0,1,1,2020-09-13
3753,3,COCHABAMBA,30401,TARATA,38,44,10,10,24,2020-09-13
3754,3,COCHABAMBA,30402,ANZALDO,38,19,5,0,14,2020-09-13
3755,3,COCHABAMBA,30403,ARBIETO,38,17,0,6,11,2020-09-13
3756,3,COCHABAMBA,30404,SACABAMBA,38,1,1,0,0,2020-09-13
3757,3,COCHABAMBA,30501,ARANI,38,30,13,5,12,2020-09-13
3758,3,COCHABAMBA,30502,VACAS,38,13,7,0,6,2020-09-13
3759,3,COCHABAMBA,30601,ARQUE,38,4,1,2,1,2020-09-13
3760,3,COCHABAMBA,30602,TACOPAYA,38,5,5,0,0,2020-09-13
3761,3,COCHABAMBA,30701,CAPINOTA,38,98,48,6,44,2020-09-13
3762,3,COCHABAMBA,30702,SANTIVAÑES,38,31,5,1,25,2020-09-13
3763,3,COCHABAMBA,30703,SICAYA,38,8,3,0,5,2020-09-13
3764,3,COCHABAMBA,30801,CLIZA,38,33,3,5,25,2020-09-13
3765,3,COCHABAMBA,30802,TOCO,38,7,2,3,2,2020-09-13
3766,3,COCHABAMBA,30803,TOLATA,38,30,21,4,5,2020-09-13
3767,3,COCHABAMBA,30901,QUILLACOLLO,38,1233,486,80,667,2020-09-13
3768,3,COCHABAMBA,30902,SIPE SIPE,38,233,81,15,137,2020-09-13
3769,3,COCHABAMBA,30903,TIQUIPAYA,38,249,87,20,142,2020-09-13
3770,3,COCHABAMBA,30904,VINTO,38,256,24,30,202,2020-09-13
3771,3,COCHABAMBA,30905,COLCAPIRHUA,38,195,79,26,90,2020-09-13
3772,3,COCHABAMBA,31001,SACABA,38,860,302,75,483,2020-09-13
3773,3,COCHABAMBA,31002,COLOMI,38,39,19,3,17,2020-09-13
3774,3,COCHABAMBA,31003,VILLA TUNARI,38,161,2,11,148,2020-09-13
3775,3,COCHABAMBA,31101,TAPACARI,38,17,5,2,10,2020-09-13
3776,3,COCHABAMBA,31201,TOTORA(CBBA),38,49,22,1,26,2020-09-13
3777,3,COCHABAMBA,31202,POJO (CBBA),38,17,14,0,3,2020-09-13
3778,3,COCHABAMBA,31203,POCONA,38,16,1,1,14,2020-09-13
3779,3,COCHABAMBA,31204,CHIMORE,38,160,18,12,130,2020-09-13
3780,3,COCHABAMBA,31205,PUERTO VILLARROEL,38,473,66,32,375,2020-09-13
3781,3,COCHABAMBA,31206,ENTRE RIOS CBBA,38,430,44,38,348,2020-09-13
3782,3,COCHABAMBA,31301,MIZQUE,38,81,11,3,67,2020-09-13
3783,3,COCHABAMBA,31302,VILA VILA,38,2,0,0,2,2020-09-13
3784,3,COCHABAMBA,31401,PUNATA,38,128,3,25,100,2020-09-13
3785,3,COCHABAMBA,31402,VILLA RIVERO,38,9,5,0,4,2020-09-13
3786,3,COCHABAMBA,31403,SAN BENITO,38,92,14,6,72,2020-09-13
3787,3,COCHABAMBA,31404,TACACHI,38,1,0,1,0,2020-09-13
3788,3,COCHABAMBA,31501,BOLIVAR,38,6,0,0,6,2020-09-13
3789,3,COCHABAMBA,31601,TIRAQUE (CBBA),38,13,3,4,6,2020-09-13
3790,3,COCHABAMBA,31602,SHINAOTA,38,262,76,9,177,2020-09-13
3791,4,ORURO,40101,ORURO,38,4533,2309,234,1990,2020-09-13
3792,4,ORURO,40102,CARACOLLO,38,30,14,10,6,2020-09-13
3793,4,ORURO,40104,SORACACHI,38,2,1,1,0,2020-09-13
3794,4,ORURO,40201,CHALLAPATA,38,152,126,3,23,2020-09-13
3795,4,ORURO,40202,SANTUARIO DE QUILLACAS,38,22,12,0,10,2020-09-13
3796,4,ORURO,40401,CURAHUARA DE CARANGAS,38,6,5,0,1,2020-09-13
3797,4,ORURO,40402,TURCO,38,3,2,0,1,2020-09-13
3798,4,ORURO,40501,HUACHACALLA,38,34,3,5,26,2020-09-13
3799,4,ORURO,40502,ESCARA,38,5,2,0,3,2020-09-13
3800,4,ORURO,40504,YUNGUYO DE LITORAL,38,1,0,0,1,2020-09-13
3801,4,ORURO,40505,ESMERALDA,38,7,0,0,7,2020-09-13
3802,4,ORURO,40601,POOPO,38,27,15,1,11,2020-09-13
3803,4,ORURO,40602,PAZÑA,38,3,3,0,0,2020-09-13
3804,4,ORURO,40603,ANTEQUERA,38,8,1,0,7,2020-09-13
3805,4,ORURO,40701,HUANUNI,38,511,120,25,366,2020-09-13
3806,4,ORURO,40702,MACHACAMARCA,38,37,19,1,17,2020-09-13
3807,4,ORURO,40801,SALINAS DE GARCI MENDOZA,38,13,9,1,3,2020-09-13
3808,4,ORURO,40802,PAMPA AULLAGAS,38,3,2,0,1,2020-09-13
3809,4,ORURO,40901,SABAYA,38,34,7,2,25,2020-09-13
3810,4,ORURO,40902,COIPASA,38,1,0,0,1,2020-09-13
3811,4,ORURO,41001,TOLEDO,38,12,4,2,6,2020-09-13
3812,4,ORURO,41101,EUCALIPTUS,38,43,7,4,32,2020-09-13
3813,4,ORURO,41201,ANDAMARCA,38,5,5,0,0,2020-09-13
3814,4,ORURO,41301,TOTORA(ORR),38,5,5,0,0,2020-09-13
3815,4,ORURO,41401,SANTIAGO DE HUARI,38,21,12,2,7,2020-09-13
3816,4,ORURO,41501,LA RIVERA,38,3,1,0,2,2020-09-13
3817,4,ORURO,41601,HUAYLLAMARCA,38,6,3,2,1,2020-09-13
3818,5,POTOSI,50101,POTOSI,38,5717,4634,122,961,2020-09-13
3819,5,POTOSI,50102,TINGUIPAYA,38,18,11,0,7,2020-09-13
3820,5,POTOSI,50103,YOCALLA,38,2,1,1,0,2020-09-13
3821,5,POTOSI,50104,BELEN DE URMIRI,38,5,2,0,3,2020-09-13
3822,5,POTOSI,50201,UNCIA,38,352,283,0,69,2020-09-13
3823,5,POTOSI,50202,CHAYANTA,38,46,22,1,23,2020-09-13
3824,5,POTOSI,50203,LLALLAGUA,38,933,725,17,191,2020-09-13
3825,5,POTOSI,50204,CHUQUIHUTA AYLLU JUCUMANI,38,18,6,4,8,2020-09-13
3826,5,POTOSI,50301,BETANZOS,38,269,137,5,127,2020-09-13
3827,5,POTOSI,50302,CHAQUI,38,10,10,0,0,2020-09-13
3828,5,POTOSI,50303,TACOBAMBA,38,27,27,0,0,2020-09-13
3829,5,POTOSI,50401,COLQUECHACA,38,34,26,1,7,2020-09-13
3830,5,POTOSI,50402,RAVELO,38,32,11,1,20,2020-09-13
3831,5,POTOSI,50403,POCOATA,38,43,23,6,14,2020-09-13
3832,5,POTOSI,50404,OCURI,38,56,26,1,29,2020-09-13
3833,5,POTOSI,50501,SAN PEDRO DE BUENA VISTA,38,12,3,1,8,2020-09-13
3834,5,POTOSI,50502,TORO TORO,38,42,19,1,22,2020-09-13
3835,5,POTOSI,50601,COTAGAITA,38,114,112,1,1,2020-09-13
3836,5,POTOSI,50602,VITICHI,38,92,89,0,3,2020-09-13
3837,5,POTOSI,50701,SACACA,38,11,8,3,0,2020-09-13
3838,5,POTOSI,50702,CARIPUYO,38,4,4,0,0,2020-09-13
3839,5,POTOSI,50801,TUPIZA,38,230,195,14,21,2020-09-13
3840,5,POTOSI,50802,ATOCHA,38,110,84,4,22,2020-09-13
3841,5,POTOSI,50901,"COLCHA ""K""",38,156,62,2,92,2020-09-13
3842,5,POTOSI,50902,SAN PEDRO DE QUEMES,38,5,1,0,4,2020-09-13
3843,5,POTOSI,51001,SAN PABLO DE LIPEZ,38,5,5,0,0,2020-09-13
3844,5,POTOSI,51101,PUNA,38,62,23,2,37,2020-09-13
3845,5,POTOSI,51102,"CAIZA ""D""",38,73,28,1,44,2020-09-13
3846,5,POTOSI,51103,CKOCHAS,38,19,16,1,2,2020-09-13
3847,5,POTOSI,51201,UYUNI,38,205,162,16,27,2020-09-13
3848,5,POTOSI,51202,TOMAVE,38,51,33,0,18,2020-09-13
3849,5,POTOSI,51203,PORCO,38,18,16,2,0,2020-09-13
3850,5,POTOSI,51301,ARAMPAMPA,38,5,4,1,0,2020-09-13
3851,5,POTOSI,51302,ACACIO,38,11,11,0,0,2020-09-13
3852,5,POTOSI,51401,LLICA,38,21,20,1,0,2020-09-13
3853,5,POTOSI,51402,TAHUA,38,20,16,1,3,2020-09-13
3854,5,POTOSI,51501,VILLAZON,38,650,485,17,148,2020-09-13
3855,5,POTOSI,51601,SAN AGUSTIN,38,31,26,0,5,2020-09-13
3856,6,TARIJA,60101,TARIJA,38,6632,2093,152,4387,2020-09-13
3857,6,TARIJA,60201,PADCAYA,38,322,218,0,104,2020-09-13
3858,6,TARIJA,60202,BERMEJO,38,816,707,20,89,2020-09-13
3859,6,TARIJA,60301,YACUIBA,38,1846,1426,74,346,2020-09-13
3860,6,TARIJA,60302,CARAPARI,38,272,97,2,173,2020-09-13
3861,6,TARIJA,60303,VILLA MONTES,38,583,258,11,314,2020-09-13
3862,6,TARIJA,60401,URIONDO (A. CONCEPCION),38,220,131,1,88,2020-09-13
3863,6,TARIJA,60402,YUNCHARA,38,33,19,1,13,2020-09-13
3864,6,TARIJA,60501,SAN LORENZO(TJA),38,626,343,4,279,2020-09-13
3865,6,TARIJA,60502,EL PUENTE(TJA),38,94,38,2,54,2020-09-13
3866,6,TARIJA,60601,ENTRE RIOS TRJ,38,297,211,2,84,2020-09-13
3867,7,SANTA CRUZ,70101,SANTA CRUZ,38,27516,327,1676,25513,2020-09-13
3868,7,SANTA CRUZ,70102,COTOCA,38,1188,653,14,521,2020-09-13
3869,7,SANTA CRUZ,70103,PORONGO,38,204,72,1,131,2020-09-13
3870,7,SANTA CRUZ,70104,LA GUARDIA,38,1412,311,8,1093,2020-09-13
3871,7,SANTA CRUZ,70105,EL TORNO,38,1065,451,31,583,2020-09-13
3872,7,SANTA CRUZ,70201,WARNES,38,829,189,37,603,2020-09-13
3873,7,SANTA CRUZ,70202,OKINAWA UNO,38,124,24,9,91,2020-09-13
3874,7,SANTA CRUZ,70301,SAN IGNACIO DE VELASCO,38,339,61,56,222,2020-09-13
3875,7,SANTA CRUZ,70401,BUENA VISTA,38,111,42,0,69,2020-09-13
3876,7,SANTA CRUZ,70402,SAN CARLOS,38,279,89,0,190,2020-09-13
3877,7,SANTA CRUZ,70403,YAPACANI,38,727,195,0,532,2020-09-13
3878,7,SANTA CRUZ,70404,SAN JUAN DE YAPACANI,38,153,42,0,111,2020-09-13
3879,7,SANTA CRUZ,70501,SAN JOSÉ DE CHIQUITOS,38,245,15,23,207,2020-09-13
3880,7,SANTA CRUZ,70502,PAILON,38,403,107,9,287,2020-09-13
3881,7,SANTA CRUZ,70503,ROBORÉ,38,279,114,7,158,2020-09-13
3882,7,SANTA CRUZ,70601,PORTACHUELO,38,261,12,4,245,2020-09-13
3883,7,SANTA CRUZ,70602,SANTA ROSA DEL SARA,38,182,17,0,165,2020-09-13
3884,7,SANTA CRUZ,70603,COLPA BÉLGICA,38,144,4,8,132,2020-09-13
3885,7,SANTA CRUZ,70701,LAGUNILLAS,38,17,13,0,4,2020-09-13
3886,7,SANTA CRUZ,70703,CABEZAS,38,56,24,1,31,2020-09-13
3887,7,SANTA CRUZ,70706,CAMIRI,38,607,427,9,171,2020-09-13
3888,7,SANTA CRUZ,70801,VALLE GRANDE,38,107,46,5,56,2020-09-13
3889,7,SANTA CRUZ,70802,TRIGAL,38,12,3,0,9,2020-09-13
3890,7,SANTA CRUZ,70803,MORO MORO,38,30,7,1,22,2020-09-13
3891,7,SANTA CRUZ,70804,POSTRER VALLE,38,1,1,0,0,2020-09-13
3892,7,SANTA CRUZ,70901,SAMAIPATA,38,34,2,2,30,2020-09-13
3893,7,SANTA CRUZ,70902,PAMPA GRANDE,38,82,46,4,32,2020-09-13
3894,7,SANTA CRUZ,70903,MAIRANA,38,109,21,4,84,2020-09-13
3895,7,SANTA CRUZ,71001,MONTERO,38,2969,137,194,2638,2020-09-13
3896,7,SANTA CRUZ,71002,GRAL. SAAVEDRA,38,72,0,2,70,2020-09-13
3897,7,SANTA CRUZ,71003,MINEROS,38,135,0,11,124,2020-09-13
3898,7,SANTA CRUZ,71004,FERNÁNDEZ ALONSO,38,212,41,3,168,2020-09-13
3899,7,SANTA CRUZ,71005,SAN PEDRO,38,392,77,1,314,2020-09-13
3900,7,SANTA CRUZ,71101,CONCEPCIÓN,38,285,125,10,150,2020-09-13
3901,7,SANTA CRUZ,71102,SAN JAVIER,38,88,20,12,56,2020-09-13
3902,7,SANTA CRUZ,71104,SAN JULIÁN,38,239,0,12,227,2020-09-13
3903,7,SANTA CRUZ,71106,CUATRO CAÑADAS,38,162,20,18,124,2020-09-13
